E_eV,Qm_A2,source,database,process,target
16.579,12.779,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
16.885,12.503,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
17.197,12.223,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
17.514,11.937,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
17.836,11.647,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
18.165,11.377,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
18.498,11.126,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
18.838,10.871,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
19.184,10.612,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
19.535,10.349,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
19.893,10.08,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
20.627,9.7178,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
21.387,9.3758,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
22.174,9.0217,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
22.578,8.8401,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
22.988,8.6553,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
23.406,8.4672,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
23.831,8.2759,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
24.264,8.0813,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
24.704,7.8832,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
25.152,7.7045,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
26.071,7.4288,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
27.022,7.1434,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
27.51,6.9969,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
28.007,6.848,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
28.512,6.6964,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
29.026,6.5421,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
29.549,6.3852,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
30.081,6.2354,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
31.174,6.0387,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
32.304,5.8352,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
33.475,5.6246,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
34.686,5.4065,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
35.308,5.2946,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
35.94,5.1808,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
36.584,5.0649,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
37.238,4.9471,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
37.905,4.8272,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
38.582,4.7052,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
39.272,4.5811,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
39.973,4.4548,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
41.413,4.3158,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
42.904,4.1742,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
44.446,4.0276,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
46.044,3.8759,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
46.863,3.798,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
47.697,3.7188,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
48.545,3.6382,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
49.408,3.5562,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
50.286,3.48,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
52.088,3.3538,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
53.954,3.2232,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
54.911,3.1562,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
55.885,3.088,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
56.876,3.0187,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
57.884,2.9481,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
58.91,2.8763,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
59.954,2.8032,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
61.015,2.7441,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
62.096,2.6847,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
63.195,2.6243,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
64.313,2.5628,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
65.451,2.5002,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
66.608,2.4365,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
67.786,2.3718,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
68.984,2.3059,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
70.203,2.2449,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
72.706,2.1824,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
75.296,2.1176,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
77.977,2.0506,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
80.752,1.9774,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
82.176,1.9347,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
83.625,1.8912,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
85.099,1.847,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
86.599,1.802,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
88.125,1.7562,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
89.678,1.7097,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
91.257,1.6749,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
94.499,1.61,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
96.163,1.5767,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
97.855,1.5429,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
99.577,1.5085,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
103.11,1.4651,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
106.77,1.4242,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
110.56,1.3818,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
114.48,1.3378,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
118.54,1.2924,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
122.74,1.2453,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
127.09,1.2016,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
131.59,1.162,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
136.25,1.121,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
141.07,1.0786,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
143.54,1.0568,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
146.06,1.0347,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
148.62,1.0121,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
153.88,0.98292,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
159.32,0.95897,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
164.96,0.93418,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
170.79,0.90852,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
176.83,0.88196,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
183.08,0.85446,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
189.55,0.826,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
196.24,0.79653,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
203.17,0.77111,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
210.35,0.75102,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
217.78,0.73023,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
225.46,0.7087,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
233.42,0.68642,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
241.66,0.66335,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
254.56,0.63178,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
268.15,0.60732,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
282.47,0.58156,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
297.54,0.55443,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
313.41,0.53122,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
330.13,0.50782,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
347.74,0.48317,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
366.28,0.46372,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
385.81,0.44419,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
406.38,0.42521,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
435.52,0.40336,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
458.73,0.38595,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
483.17,0.36762,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
508.92,0.3501,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
536.03,0.33518,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
564.59,0.31948,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
594.66,0.30294,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
626.34,0.28947,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
659.69,0.27612,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
694.82,0.26207,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
731.82,0.24727,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
757.58,0.23697,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
784.24,0.22631,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
811.83,0.21645,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
840.4,0.20788,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
869.96,0.19901,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
900.57,0.18983,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
932.25,0.18032,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
965.05,0.17048,"LXCat:Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.):ELASTIC","Biagi (transcription of data from SF Biagi's Fortran code, Magboltz.)",ELASTIC,Ar
